model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetTorch_r79_BAG_L1,-8.314461024082425,smape,0.7414147853851318,3752.4888105392456,0.7414147853851318,3752.4888105392456,1,True,13
LightGBM_BAG_L1,-8.475218129297515,smape,100.59184288978577,107.23884296417236,100.59184288978577,107.23884296417236,1,True,4
NeuralNetTorch_r22_BAG_L1,-8.579324767050538,smape,0.8356671333312988,212.16712164878845,0.8356671333312988,212.16712164878845,1,True,18
LightGBM_r131_BAG_L1,-8.683558041482714,smape,126.99431443214417,98.78366208076477,126.99431443214417,98.78366208076477,1,True,14
XGBoost_BAG_L1,-9.09758066670458,smape,40.290324449539185,175.54052591323853,40.290324449539185,175.54052591323853,1,True,9
NeuralNetFastAI_r191_BAG_L2,-9.139285632369079,smape,703.3456857204437,7312.614582538605,3.0137085914611816,385.27821254730225,2,True,33
CatBoost_r177_BAG_L1,-9.234481097674244,smape,0.25596094131469727,269.4247100353241,0.25596094131469727,269.4247100353241,1,True,12
CatBoost_BAG_L1,-9.419357302723592,smape,0.24436521530151367,269.3017854690552,0.24436521530151367,269.3017854690552,1,True,6
LightGBMXT_BAG_L1,-9.51696765410532,smape,117.26404404640198,106.23445725440979,117.26404404640198,106.23445725440979,1,True,3
NeuralNetTorch_BAG_L1,-11.161999308447095,smape,0.6026172637939453,352.4055931568146,0.6026172637939453,352.4055931568146,1,True,10
NeuralNetFastAI_r191_BAG_L1,-11.779616601064939,smape,2.783482789993286,407.5996744632721,2.783482789993286,407.5996744632721,1,True,15
NeuralNetFastAI_BAG_L1,-12.390544178705067,smape,2.114579677581787,189.99035811424255,2.114579677581787,189.99035811424255,1,True,8
LightGBM_r96_BAG_L1,-12.634861491995913,smape,108.46631240844727,87.7382423877716,108.46631240844727,87.7382423877716,1,True,17
NeuralNetFastAI_r102_BAG_L2,-14.784719248653902,smape,701.1434314250946,6943.8275578022,0.8114542961120605,16.491187810897827,2,True,40
NeuralNetTorch_BAG_L2,-20.241791116640044,smape,701.8481574058533,6997.2841012477875,1.5161802768707275,69.94773125648499,2,True,28
KNeighborsDist_BAG_L1,-24.635984753102136,smape,20.663966178894043,0.13894438743591309,20.663966178894043,0.13894438743591309,1,True,2
KNeighborsUnif_BAG_L1,-24.909413075817135,smape,21.207442045211792,0.1425495147705078,21.207442045211792,0.1425495147705078,1,True,1
